Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Greezy,BlackPantherShuri,101,693313,7,8,19,7,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Greezy,HankPym,101,892782,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,Gladiator,101,859837,7,9,19,6,6,6,5,fortifier,purple,,10,,,,,,,,
Greezy,Gorr,100,837046,7,9,19,6,7,6,5,raider,purple,,,,10,,,,,,
Greezy,Ares,100,648276,5,5,19,8,7,7,6,striker,purple,11,,,,,1,1,1,1,1
Greezy,ThanosEndgame,104,1247496,7,9,19,7,7,7,5,raider,purple,10,,,13,,3,3,3,3,3
Greezy,Sentinel,101,1108421,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,Nimrod,101,1139714,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Greezy,OmegaSentinel,101,1111966,7,10,19,7,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
Greezy,Blade,98,694135,7,8,18,6,6,7,5,striker,purple,10,,,,,,,,,
Greezy,Oath,97,666249,7,8,18,6,6,7,5,raider,purple,,,,10,,,,,,
Greezy,ZombieScarletWitch,85,137947,2,,16,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Greezy,ManThing,100,926947,7,10,19,7,7,7,5,fortifier,purple,,10,,,,,,,,
Greezy,AncientOne,95,637599,7,8,18,7,8,7,6,raider,purple,,,,10,,,,,,
Greezy,ShadowKing,100,625262,6,4,19,8,7,7,5,striker,purple,10,5,5,5,5,,,,,
Greezy,EmmaFrostXMen,95,676735,7,10,18,6,8,6,6,striker,blue,10,,,,,5,5,5,5,5
Greezy,CaptainBritain,102,372950,4,4,19,6,6,6,5,striker,purple,10,,,,,,,,,
Greezy,Mephisto,105,1477876,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,Kahhori,102,1156816,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,MsMarvelClassic,100,626655,5,5,19,6,6,6,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,Medusa,100,675253,6,6,19,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Greezy,JeanGrey,101,758997,6,6,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Greezy,Hercules,100,707318,5,5,19,7,6,6,5,striker,purple,13,,,,,3,3,3,3,3
Greezy,OmegaRedPhoenix,80,165445,4,3,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Greezy,PeggyCarter,70,118242,6,6,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Greezy,FalconJoaquin,75,157414,5,5,14,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Greezy,Odin,104,845432,5,2,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Greezy,Lilandra,1,143,4,,1,1,1,,,,,,,,,,,,,,
Yotakusama,ShieldSupport_Heal,70,112884,7,10,13,6,6,,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,SpiderMan,85,235179,7,7,16,7,7,7,5,raider,purple,6,,,10,,,,,,
Yotakusama,LukeCage,85,221824,7,7,16,7,7,7,5,fortifier,purple,,10,,,,,,,,
Yotakusama,Punisher,70,104446,7,8,13,6,6,6,4,striker,,5,,,,5,5,5,5,5,5
Yotakusama,Elektra,65,85296,7,7,12,6,6,6,4,skirmisher,,4,,,,5,5,5,5,5,5
Yotakusama,Crossbones,65,85007,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,ShieldDmg_Defense,44,29028,7,7,8,4,4,,3,striker,,5,,,,,5,5,5,5,5
Yotakusama,Deadpool,75,143958,7,7,14,6,6,6,4,raider,blue,6,1,,9,,4,4,4,4,4
Yotakusama,HandSupport_Heal,70,87958,7,7,13,6,6,,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,HydraDmg_Buff,42,26204,7,7,8,4,4,,2,raider,,,,,5,,5,5,5,5,5
Yotakusama,Thor,90,286086,7,7,17,7,7,7,5,striker,purple,10,,,,5,,,,,
Yotakusama,JessicaJones,80,186866,7,7,15,6,6,6,4,skirmisher,blue,,,6,,10,5,5,5,5,5
Yotakusama,Yellowjacket,65,90243,7,7,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Hawkeye,42,29245,7,7,8,4,4,4,2,skirmisher,,,,,1,5,5,5,5,5,5
Yotakusama,Shocker,91,330902,7,8,17,7,7,7,5,striker,purple,10,,,4,,,,,,
Yotakusama,ScarletWitch,95,638021,7,9,18,7,7,7,5,healer,purple,,,10,,,,,,,
Yotakusama,Wolverine,95,474947,7,8,18,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Yotakusama,ShieldSupport_Stealth,39,15916,5,5,7,4,4,,2,healer,,,,5,,,5,5,5,5,5
Yotakusama,ShieldTank_Stun,44,24140,6,6,8,4,4,,3,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,RavagerDmg_AoE,42,26568,7,7,8,4,4,,2,striker,,5,,,,1,5,5,5,5,5
Yotakusama,IronFist,60,72585,7,7,11,6,6,6,4,healer,,4,,5,,,5,5,5,5,5
Yotakusama,ShieldDmg_AoE,24,6167,6,6,5,2,2,,1,raider,,,,,5,,5,5,5,5,5
Yotakusama,CaptainAmerica,95,456914,7,8,18,7,7,7,5,fortifier,purple,,11,,4,,1,1,1,1,1
Yotakusama,Bullseye,38,23233,7,7,7,4,4,3,2,striker,,5,,,,,5,5,5,5,5
Yotakusama,HandDmg_Bonus,38,9188,5,5,3,4,4,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,MercTank_Debuff,38,21746,7,7,7,4,4,,2,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Thing,60,78350,7,7,11,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,HydraDmg_AoE,21,4198,7,7,2,2,2,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,HandControl_HealBlock,42,26408,7,7,8,4,4,,2,striker,,5,3,,,,5,5,5,5,5
Yotakusama,RavagerTank_Taunt,25,6751,6,6,5,3,2,,1,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,CorvusGlaive,70,104861,7,7,13,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Yotakusama,Hulk,100,508313,7,7,18,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Kingpin,19,5055,7,8,4,2,2,1,1,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Mysterio,95,453426,7,8,18,7,7,7,5,skirmisher,purple,,4,,,13,3,3,3,3,3
Yotakusama,MsMarvel,60,74572,7,7,11,6,6,6,4,skirmisher,,4,,,,5,5,5,5,5,5
Yotakusama,Psylocke,95,377206,7,7,18,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,NightNurse,38,24131,7,8,7,4,4,3,2,healer,,,,5,,,5,5,5,5,5
Yotakusama,Yelena,50,46143,7,7,9,5,5,5,3,raider,,,,,5,3,5,5,5,5,5
Yotakusama,KreeControl_Assist,60,56506,6,6,11,6,6,,4,skirmisher,,,,,4,5,5,5,5,5,5
Yotakusama,CaptainMarvel,85,258547,7,7,16,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,WinterSoldier,75,144370,7,7,14,6,6,6,5,striker,blue,9,,,6,,4,4,4,4,4
Yotakusama,UltGreenGoblin,54,55446,7,7,10,5,5,5,4,raider,,,,,5,,5,5,5,5,5
Yotakusama,Rhino,54,57630,7,7,10,5,5,5,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Domino,49,42027,7,7,9,5,5,4,3,raider,,,,,5,3,5,5,5,5,5
Yotakusama,HydraSupport_Heal,18,4331,7,7,4,2,2,,1,healer,,,,5,,,5,5,5,5,5
Yotakusama,KittyPryde,80,203444,7,9,15,6,6,6,5,skirmisher,blue,,,,6,10,5,5,5,5,5
Yotakusama,Electro,90,320011,7,8,17,7,7,7,5,raider,purple,,,,10,5,,,,,
Yotakusama,Rescue,85,236766,7,7,16,6,6,7,5,healer,purple,,,10,,,,,,,
Yotakusama,Yondu,48,40769,7,7,9,5,5,4,3,skirmisher,,,,4,,5,5,5,5,5,5
Yotakusama,HydraTank_Taunt,18,1840,4,4,2,2,2,,,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Stryfe,12,2492,7,7,3,1,1,1,,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,KreeTank_Counter,70,89760,7,7,13,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Nebula,38,16474,7,9,7,2,2,2,1,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,SquirrelGirl,19,5115,7,8,4,2,2,1,1,healer,,,,5,,,5,5,5,5,5
Yotakusama,RavagerSupport_Heal,21,3961,7,7,1,2,2,,,healer,,,,5,,,5,5,5,5,5
Yotakusama,Drax,65,89890,7,8,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,BlackPanther,65,92196,7,7,12,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Yotakusama,Mantis,60,72128,7,7,11,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,UltSpiderMan,85,237589,7,7,16,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Blob,48,41400,7,7,9,5,5,4,3,striker,,5,3,,,,5,5,5,5,5
Yotakusama,HandTank_Stealth,70,87827,7,7,13,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,AmericaChavez,12,2466,7,7,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Gamora,85,262453,7,8,16,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,MBaku,65,87775,7,7,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Vulture,95,500061,7,9,18,7,7,7,5,raider,purple,4,,,13,,3,3,3,3,3
Yotakusama,KreeDmg_Speed,42,22128,6,6,8,4,4,,2,striker,,5,,,,,5,5,5,5,5
Yotakusama,Daredevil,38,24790,7,8,7,4,4,3,2,raider,,,,,5,,5,5,5,5,5
Yotakusama,MercDmg_Single,30,4290,4,4,2,3,3,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,MercDmg_General,70,89313,7,7,13,6,6,,4,skirmisher,,3,,,,5,5,5,5,5,5
Yotakusama,MrFantastic,90,296191,7,7,17,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Yotakusama,HandDmg_Unbuff,48,33648,6,6,9,5,5,,3,raider,,,,,5,3,5,5,5,5,5
Yotakusama,Ronan,65,85426,7,7,12,6,6,6,4,healer,,,,5,,4,5,5,5,5,5
Yotakusama,Killmonger,80,182294,7,7,15,7,7,7,5,raider,blue,,,,9,5,4,4,4,4,4
Yotakusama,AimSupport_Heal,12,1150,4,4,3,1,1,,,healer,,,,5,,,5,5,5,5,5
Yotakusama,ElsaBloodstone,90,265912,7,7,16,7,7,7,5,raider,purple,6,,,10,,,,,,
Yotakusama,Loki,95,410765,7,8,18,6,7,7,5,skirmisher,purple,,,6,,10,,,,,
Yotakusama,HydraDmg_Single,12,1185,4,4,3,1,1,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Sybil,100,760143,7,10,19,7,7,7,5,striker,purple,12,,,,5,2,2,2,2,2
Yotakusama,Crystal,80,161978,7,7,15,6,6,6,5,raider,blue,,,,9,4,4,4,4,4,4
Yotakusama,Quake,60,73335,7,7,11,6,6,6,4,raider,,,,,5,3,5,5,5,5,5
Yotakusama,Minerva,48,39542,7,7,9,5,5,4,3,healer,,,,5,,,5,5,5,5,5
Yotakusama,AntMan,70,102064,7,7,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
Yotakusama,Toad,48,40591,7,7,9,5,5,4,3,skirmisher,,,,,3,5,5,5,5,5,5
Yotakusama,AimDmg_Offense,12,1890,7,7,3,1,1,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Korath,42,25193,6,6,8,4,4,4,2,striker,,5,,,,,5,5,5,5,5
Yotakusama,SheHulk,100,492243,7,7,18,7,7,7,5,skirmisher,purple,,8,,,10,,,,,
Yotakusama,Polaris,80,268688,7,7,15,7,7,7,5,raider,blue,,,,10,7,5,5,5,5,5
Yotakusama,Scream,60,75869,7,7,11,6,6,6,4,striker,,5,,,3,,5,5,5,5,5
Yotakusama,X23,85,289893,7,9,16,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Cable,50,57792,7,7,9,5,5,5,3,striker,,5,,,,,5,5,5,5,5
Yotakusama,BaronMordo,90,262071,7,7,16,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Yotakusama,Heimdall,75,136010,7,7,14,6,6,6,4,raider,blue,6,,,9,,4,4,4,4,4
Yotakusama,Pyro,48,41255,7,7,9,5,5,4,3,striker,,5,,,,3,5,5,5,5,5
Yotakusama,Karnak,44,32243,7,7,8,4,4,4,3,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,BlackWidow,65,91174,7,7,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,IronMan,95,442188,7,8,18,7,7,7,5,raider,purple,,,,10,8,,,,,
Yotakusama,Sabretooth,12,2408,7,7,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,Hela,95,449200,7,8,18,7,7,7,5,raider,purple,,,7,10,,,,,,
Yotakusama,PhylaVell,85,244603,7,7,16,7,7,7,5,striker,purple,10,6,,,,,,,,
Yotakusama,Mystique,12,2812,7,9,3,1,1,1,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Taskmaster,48,48582,7,7,9,5,5,4,3,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Sif,80,162005,7,7,15,6,6,6,4,fortifier,blue,,9,,,,4,4,4,4,4
Yotakusama,AimTank_Taunt,12,1180,4,4,3,1,1,,,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,MercSupport_Buffs,12,1598,6,6,3,1,1,,,healer,,,,5,,,5,5,5,5,5
Yotakusama,Shatterstar,80,183980,7,7,15,6,7,7,5,raider,blue,4,,,9,,4,4,4,4,4
Yotakusama,Wasp,80,267376,7,9,15,6,6,6,4,raider,blue,4,,,10,,5,5,5,5,5
Yotakusama,Ironheart,12,3476,7,9,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,ScientistSupreme,100,1004461,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Yotakusama,HumanTorch,55,59223,7,7,10,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,Negasonic,65,104833,7,8,12,6,6,6,4,raider,,,,,5,4,5,5,5,5,5
Yotakusama,Vision,48,49841,7,7,9,5,5,4,3,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Stature,65,89827,7,8,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,AimDmg_Speed,18,1712,4,4,1,2,2,,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Okoye,80,230433,7,9,15,7,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
Yotakusama,Venom,95,434646,7,9,18,6,6,6,4,striker,purple,13,,,,,3,3,3,3,3
Yotakusama,KreeSupport_HoT,42,25868,7,7,8,4,4,,2,healer,,,,5,,,5,5,5,5,5
Yotakusama,KreeDmg_Offense,42,22297,6,6,8,4,4,,2,striker,,5,,,,3,5,5,5,5,5
Yotakusama,Storm,85,344569,7,8,16,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Yotakusama,SharonCarter,80,229994,7,9,15,6,7,7,5,striker,blue,10,,,4,,5,5,5,5,5
Yotakusama,SilverSurfer,90,438329,7,9,17,6,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Coulson,56,64628,7,7,10,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,Falcon,85,384673,7,10,16,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Yotakusama,Swarm,54,60337,7,7,10,5,5,5,4,striker,,5,,,,2,5,5,5,5,5
Yotakusama,Namor,95,445078,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Yotakusama,YoYo,60,77055,7,7,11,6,6,6,4,skirmisher,,,4,,,5,5,5,5,5,5
Yotakusama,RedGuardian,54,54709,7,7,10,5,5,5,4,healer,,,2,5,,,5,5,5,5,5
Yotakusama,SymbioteSpiderMan,42,33450,7,8,8,4,4,4,2,raider,,4,,,5,,5,5,5,5,5
Yotakusama,WhiteTiger,55,57761,7,7,10,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,DoctorStrange,95,622561,7,9,18,7,7,8,6,healer,purple,,,10,,,,,,,
Yotakusama,CullObsidian,70,106619,7,7,13,6,6,6,5,striker,,5,5,,,,5,5,5,5,5
Yotakusama,Colossus,12,2482,7,7,3,1,1,1,,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,Deathpool,95,474660,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Nobu,65,84707,7,7,12,6,6,6,4,healer,,,,5,,4,5,5,5,5,5
Yotakusama,Groot,48,48903,7,7,9,5,5,4,3,healer,,,,5,,,5,5,5,5,5
Yotakusama,Beast,85,330602,7,8,16,6,6,6,5,healer,purple,,,13,,,3,3,3,3,3
Yotakusama,SamWilson,85,348160,7,7,16,7,7,7,5,skirmisher,purple,,7,,,10,,,,,
Yotakusama,Juggernaut,65,90948,7,8,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,ShangChi,95,387926,7,7,18,7,7,7,5,raider,purple,9,,,10,,,,,,
Yotakusama,MultipleMan,75,132690,7,7,14,6,6,6,4,healer,blue,,4,9,,,4,4,4,4,4
Yotakusama,Carnage,95,401558,7,8,18,6,6,6,4,skirmisher,purple,2,,,,12,3,3,3,3,3
Yotakusama,ColleenWing,55,58796,7,7,10,6,5,5,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,MoonKnight,85,260873,7,7,16,6,6,6,4,raider,purple,,,,10,,,,,,
Yotakusama,GhostRider,90,306197,7,7,17,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,Cloak,90,276615,7,7,16,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Yotakusama,Ultron,80,162214,7,5,15,7,7,7,5,striker,blue,9,,,,7,4,4,4,4,4
Yotakusama,ProximaMidnight,75,145719,7,7,14,6,6,7,5,skirmisher,blue,,,,,9,4,4,4,4,4
Yotakusama,RedSkull,12,2433,7,7,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,SilverSamurai,12,2576,7,7,3,1,1,1,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,WarMachine,12,3179,7,8,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,NickFury,80,191942,7,7,15,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Yotakusama,Longshot,80,178724,7,7,15,6,7,7,5,raider,blue,,,,9,6,4,4,4,4,4
Yotakusama,EmmaFrost,95,395183,7,8,18,7,7,7,5,healer,purple,5,5,10,5,5,,,,,
Yotakusama,LadyDeathstrike,100,1025644,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Yotakusama,MrSinister,65,88915,7,7,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,Cyclops,65,100352,7,8,12,6,6,6,5,raider,,,,,5,,5,5,5,5,5
Yotakusama,Graviton,12,2599,7,8,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,StarLord,80,157018,7,7,15,6,6,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
Yotakusama,MistyKnight,65,101294,7,9,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Sersi,100,640496,7,8,19,7,7,7,5,skirmisher,purple,,9,,,12,2,2,2,2,2
Yotakusama,Thanos,80,199923,7,7,15,7,7,7,5,raider,blue,,7,,10,,5,5,5,5,5
Yotakusama,RocketRaccoon,80,254355,7,8,15,6,6,6,5,raider,blue,4,,,10,,5,5,5,5,5
Yotakusama,Bishop,12,2741,7,8,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Ikaris,100,634307,7,8,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Yotakusama,MariaHill,75,160642,7,9,14,6,6,6,4,healer,blue,,,9,,,4,4,4,4,4
Yotakusama,Ghost,70,105835,7,8,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,Moondragon,95,588829,7,8,18,6,7,8,6,healer,purple,,,10,,,,,,,
Yotakusama,Iceman,58,64124,7,7,10,6,6,5,4,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Shuri,80,213610,7,8,15,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Yotakusama,AntiVenom,60,74696,7,7,11,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Yotakusama,ScarletSpider,12,2546,7,7,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,Zemo,15,2956,7,7,3,2,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,SpiderPunk,15,2094,7,7,1,2,1,,,raider,,,,,5,,5,5,5,5,5
Yotakusama,AimControl_Infect,15,2475,7,7,3,2,1,,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Dagger,90,291224,7,7,17,7,7,7,5,striker,purple,10,,8,,,,,,,
Yotakusama,KateBishop,18,4964,7,8,4,2,2,1,1,striker,,5,,,,,5,5,5,5,5
Yotakusama,DoctorVoodoo,12,2546,7,7,3,1,1,1,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,InvisibleWoman,85,356454,7,7,16,7,7,7,5,healer,purple,,7,10,,,,,,,
Yotakusama,Magneto,96,407144,7,7,18,7,7,7,5,raider,purple,,8,,10,,,,,,
Yotakusama,GhostSpider,100,719784,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Yotakusama,BlackBolt,90,340032,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,StrangeSupreme,100,556624,7,8,18,7,7,7,5,raider,purple,,,,10,9,,,,,
Yotakusama,MadelynePryor,30,15247,7,7,6,3,3,3,1,striker,,5,,,,,5,5,5,5,5
Yotakusama,TChalla,12,2463,7,7,3,1,1,1,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,DoctorOctopus,95,444963,7,8,18,7,7,7,5,healer,purple,,,10,,,,,,,
Yotakusama,Fantomex,99,458364,7,7,18,7,7,7,5,raider,purple,9,,,10,,,,,,
Yotakusama,Phoenix,100,876635,7,9,18,7,7,7,5,striker,purple,10,,,,7,,,,,
Yotakusama,Gambit,96,515288,7,9,18,7,7,7,5,raider,purple,9,,,10,,,,,,
Yotakusama,Morbius,12,2520,7,7,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Wong,95,398205,7,7,18,7,7,7,5,striker,purple,10,9,,,,,,,,
Yotakusama,EbonyMaw,70,108554,7,7,13,6,6,6,5,healer,,,,5,,,5,5,5,5,5
Yotakusama,Sunfire,100,662698,7,9,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Yotakusama,JaneThor,12,2516,7,7,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,NicoMinoru,12,2572,7,7,3,1,1,1,,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,Valkyrie,12,2455,7,7,3,1,1,1,,raider,,,,,5,,5,5,5,5,5
Yotakusama,MorganLeFay,100,622657,7,6,19,7,8,7,6,striker,purple,12,,,,9,2,2,2,2,2
Yotakusama,Magik,12,2930,7,9,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Jubilee,75,142895,7,7,14,6,6,6,4,striker,blue,9,5,,,,4,4,4,4,4
Yotakusama,VivVision,48,47268,7,8,9,5,5,4,3,striker,,5,,4,,,5,5,5,5,5
Yotakusama,AdamWarlock,75,171261,7,8,14,7,6,6,4,striker,blue,10,,7,,,5,5,5,5,5
Yotakusama,Echo,12,2438,7,7,3,1,1,1,,striker,,5,,,,,5,5,5,5,5
Yotakusama,SpiderWeaver,100,673610,7,9,19,7,7,7,5,striker,purple,10,9,,,,,,,,
Yotakusama,Rogue,100,576639,7,5,19,8,7,7,6,striker,purple,12,9,,,,2,2,2,2,2
Yotakusama,ZombieIronMan,70,66799,7,,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,AgathaHarkness,100,825202,7,8,19,7,7,7,5,skirmisher,purple,,,9,,10,,,,,
Yotakusama,Nakia,65,93288,7,7,12,6,6,6,4,striker,,5,,,,4,5,5,5,5,5
Yotakusama,Doom,90,249996,7,4,17,7,7,7,5,striker,purple,10,,,,8,,,,,
Yotakusama,SpiderWoman,1,939,7,7,1,1,1,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Nemesis,96,414996,7,7,18,7,7,7,5,striker,purple,10,,7,,,,,,,
Yotakusama,Dazzler,100,523041,7,8,18,7,7,7,5,raider,purple,,,,10,9,,,,,
Yotakusama,Deathlok,1,936,7,7,1,1,1,,,raider,,,,,5,,5,5,5,5,5
Yotakusama,Hulkbuster,1,1022,7,8,1,1,1,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,Ultimus,80,296704,7,10,15,6,7,7,4,striker,blue,10,,,,,5,5,5,5,5
Yotakusama,Abomination,100,536965,7,7,18,7,7,7,5,raider,purple,8,,,10,,,,,,
Yotakusama,RedHulk,100,592790,7,6,19,7,8,7,6,raider,purple,8,,,12,,2,2,2,2,2
Yotakusama,CaptainCarter,95,430954,7,7,18,7,7,7,5,healer,purple,5,5,11,5,5,1,1,1,1,1
Yotakusama,BlackPantherBC,1,937,7,7,1,1,1,,,striker,,5,,,,,5,5,5,5,5
Yotakusama,USAgent,38,23596,7,7,7,4,4,3,2,skirmisher,,,,,,5,5,5,5,5,5
Yotakusama,AbsorbingMan,70,100527,7,7,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Yotakusama,AmadeusCho,100,562760,7,8,18,7,7,7,5,skirmisher,purple,,,9,,10,,,,,
Yotakusama,SpiderManNoir,100,660122,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Yotakusama,SpiderMan2099,100,538278,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Yotakusama,AgentVenom,60,78774,7,7,11,6,6,6,4,raider,,4,,,5,,5,5,5,5,5
Yotakusama,CaptainAmericaWW2,70,108886,7,8,13,6,6,6,4,skirmisher,,,4,,,5,5,5,5,5,5
Yotakusama,Titania,1,935,7,7,1,1,1,,,raider,,,,,5,,5,5,5,5,5
Yotakusama,Archangel,96,396827,7,5,18,7,7,8,6,striker,purple,10,,,,,,,,,
Yotakusama,BuckyBarnes,70,120190,7,9,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Yotakusama,Quicksilver,85,195727,7,3,16,7,7,7,5,striker,purple,10,,,,,,,,,
Yotakusama,UnionJack,70,105228,7,7,13,6,7,6,4,raider,,,,,5,,5,5,5,5,5
Yotakusama,Gwenpool,54,59860,7,7,10,5,5,5,4,raider,,4,,,5,,5,5,5,5,5
Yotakusama,DarkBeast,96,400330,7,7,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Yotakusama,Firestar,1,937,7,7,1,1,1,,,raider,,,,,5,,5,5,5,5,5
Yotakusama,Cosmo,1,935,7,7,1,1,1,,,healer,,,,5,,,5,5,5,5,5
Yotakusama,OmegaRed,1,936,7,7,1,1,1,,,striker,,5,,,,,5,5,5,5,5
